YEAR,MONTH_NUM,MONTH_MON,APT_NAME,STATE_NAME,FLT_ARR_1,DLY_APT_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,DLY_APT_ARR_C_1,DLY_APT_ARR_R_1,DLY_APT_ARR_S_1
2016,4.00,APR,Saint-Etienne-Bouthí©on,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Cannes-Mandelieu,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lyon-Bron,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Chí¢teauroux-Dí©ols,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Grenoble-IsíÂre,France,18.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Annecy-Meythet,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lyon-Saint-Exupí©ry,France,156.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Annemasse,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Clermont-Ferrand-Auvergne,France,14.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Chambí©ry-Aix-les-Bains,France,20.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Ajaccio-Napolí©on-Bonaparte,France,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Figari-Sud Corse,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Calvi-Sainte-Catherine,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bastia-Poretta,France,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Angers-Marcí©,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,DíÇle-Tavaux,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Rodez-Marcillac,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Biarritz-Bayonne-Anglet,France,15.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Tarbes-Lourdes Pyrí©ní©es,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Pau-Pyrí©ní©es,France,12.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Toulouse-Blagnac,France,106.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Limoges-Bellegarde,France,7.00,2.00,1.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Poitiers-Biard,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,La Rochelle-Ile de Rí©,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bergerac-RoumaniíÂre,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bordeaux-Mí©rignac,France,81.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Agen-La Garenne,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Albert-Bray,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Stockholm/ Bromma,Sweden,58.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Stockholm/ Arlanda,Sweden,299.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Rotterdam,Netherlands,25.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Groningen,Netherlands,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Maastricht-Aachen,Netherlands,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Amsterdam/ Schiphol,Netherlands,669.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ Stansted,United Kingdom,233.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Edinburgh,United Kingdom,152.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Glasgow,United Kingdom,110.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Aberdeen,United Kingdom,61.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,East Midlands,United Kingdom,71.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ Heathrow,United Kingdom,664.00,1117.00,79.00,29.00,0.00,0.00,0.00
2016,4.00,APR,Farnborough,United Kingdom,31.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ City,United Kingdom,62.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ Gatwick,United Kingdom,412.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Biggin Hill,United Kingdom,25.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Southampton,United Kingdom,46.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ Luton,United Kingdom,190.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Manchester,United Kingdom,256.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Birmingham,United Kingdom,137.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Londonderry/Eglinton,United Kingdom,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Belfast/City Airport,United Kingdom,53.00,25.00,1.00,1.00,0.00,0.00,0.00
2016,4.00,APR,Belfast/Aldergrove,United Kingdom,59.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bremen,Germany,37.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Hanover,Germany,68.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Berlin/ Tegel,Germany,238.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Stuttgart,Germany,141.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Saarbruecken,Germany,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Leipzig-Halle,Germany,46.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Nuremberg,Germany,55.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Munich,Germany,496.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Dusseldorf,Germany,251.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Cologne-Bonn,Germany,143.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Hamburg,Germany,186.00,135.00,10.00,2.00,0.00,0.00,0.00
2016,4.00,APR,Muenster-Osnabrueck,Germany,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Frankfurt,Germany,653.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Erfurt,Germany,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Dresden,Germany,20.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Berlin/ Schoenefeld,Germany,124.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Zí_rich,Switzerland,318.00,419.00,40.00,12.00,0.00,0.00,0.00
2016,4.00,APR,Sion,Switzerland,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Geneva,Switzerland,269.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Ní¬mes-Garons,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,HyíÂres-Le Palyvestre,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Strasbourg-Entzheim,France,17.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Brive-Souillac,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bí¢le-Mulhouse,France,100.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Saint-Nazaire-Montoir,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Nantes-Atlantique,France,76.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Quimper-Pluguffan,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Rennes-Saint-Jacques,France,14.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Le Mans,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Caen-Carpiquet,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lorient-Lann Bihouí©,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Deauville-Normandie,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Brest-Bretagne,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lille-Lesquin,France,30.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Paris-Orly,France,295.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Toussus-le-Noble,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Paris-Charles-de-Gaulle,France,610.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Paris-Le Bourget,France,38.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Tours-Val de Loire,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Chí¢lons-Vatry,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Le Havre-Octeville,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Beauvais-Tillí©,France,33.00,65.00,4.00,1.00,65.00,0.00,0.00
2016,4.00,APR,Avignon-Caumont,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bí©ziers-Vias,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Montpellier-Mí©diterraní©e,France,18.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Perpignan-Rivesaltes,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Nice-CíÇte däó»Azur,France,177.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Marseille-Provence,France,104.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Carcassonne-Salvaza,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Istres-Le Tubí©,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Saint-Etienne-Bouthí©on,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Cannes-Mandelieu,France,12.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lyon-Bron,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Chí¢teauroux-Dí©ols,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Grenoble-IsíÂre,France,25.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Annecy-Meythet,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lyon-Saint-Exupí©ry,France,130.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Annemasse,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Clermont-Ferrand-Auvergne,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Chambí©ry-Aix-les-Bains,France,29.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Ajaccio-Napolí©on-Bonaparte,France,24.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Figari-Sud Corse,France,20.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Calvi-Sainte-Catherine,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bastia-Poretta,France,32.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Metz-Nancy-Lorraine,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,DíÇle-Tavaux,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Rodez-Marcillac,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Biarritz-Bayonne-Anglet,France,15.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Tarbes-Lourdes Pyrí©ní©es,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Pau-Pyrí©ní©es,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Toulouse-Blagnac,France,79.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Limoges-Bellegarde,France,3.00,17.00,1.00,1.00,0.00,0.00,0.00
2016,4.00,APR,Poitiers-Biard,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,La Rochelle-Ile de Rí©,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bergerac-RoumaniíÂre,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bordeaux-Mí©rignac,France,66.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Agen-La Garenne,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Stockholm/ Bromma,Sweden,25.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Stockholm/ Arlanda,Sweden,192.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Rotterdam,Netherlands,19.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Groningen,Netherlands,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Maastricht-Aachen,Netherlands,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Amsterdam/ Schiphol,Netherlands,588.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ Stansted,United Kingdom,215.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Edinburgh,United Kingdom,127.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Glasgow,United Kingdom,87.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Aberdeen,United Kingdom,40.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,East Midlands,United Kingdom,72.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ Heathrow,United Kingdom,630.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Farnborough,United Kingdom,23.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ City,United Kingdom,34.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ Gatwick,United Kingdom,376.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Biggin Hill,United Kingdom,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Southampton,United Kingdom,41.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ Luton,United Kingdom,157.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Manchester,United Kingdom,220.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Birmingham,United Kingdom,111.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Londonderry/Eglinton,United Kingdom,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Belfast/City Airport,United Kingdom,46.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Belfast/Aldergrove,United Kingdom,42.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bremen,Germany,35.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Hanover,Germany,68.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Berlin/ Tegel,Germany,192.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Stuttgart,Germany,115.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Saarbruecken,Germany,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Leipzig-Halle,Germany,35.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Nuremberg,Germany,44.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Munich,Germany,475.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Dusseldorf,Germany,228.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Cologne-Bonn,Germany,113.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Hamburg,Germany,150.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Muenster-Osnabrueck,Germany,25.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Frankfurt,Germany,639.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Erfurt,Germany,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Dresden,Germany,17.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Berlin/ Schoenefeld,Germany,93.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Zí_rich,Switzerland,367.00,436.00,44.00,8.00,0.00,0.00,0.00
2016,4.00,APR,Sion,Switzerland,7.00,24.00,1.00,1.00,0.00,0.00,0.00
2016,4.00,APR,Geneva,Switzerland,275.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Ní¬mes-Garons,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,HyíÂres-Le Palyvestre,France,15.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Strasbourg-Entzheim,France,40.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Brive-Souillac,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bí¢le-Mulhouse,France,120.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Saint-Nazaire-Montoir,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Nantes-Atlantique,France,97.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Quimper-Pluguffan,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lannion,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Rennes-Saint-Jacques,France,29.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Le Mans,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Caen-Carpiquet,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lorient-Lann Bihouí©,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Deauville-Normandie,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Dinard-Pleurtuit-Saint-Malo,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Brest-Bretagne,France,27.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lille-Lesquin,France,51.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Paris-Orly,France,367.00,602.00,58.00,9.00,0.00,0.00,0.00
2016,4.00,APR,Toussus-le-Noble,France,18.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Paris-Charles-de-Gaulle,France,673.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Paris-Le Bourget,France,81.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Tours-Val de Loire,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Chí¢lons-Vatry,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Le Havre-Octeville,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Beauvais-Tillí©,France,40.00,47.00,4.00,0.00,47.00,0.00,0.00
2016,4.00,APR,Avignon-Caumont,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bí©ziers-Vias,France,14.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Montpellier-Mí©diterraní©e,France,51.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Perpignan-Rivesaltes,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Nice-CíÇte däó»Azur,France,207.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Marseille-Provence,France,147.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Carcassonne-Salvaza,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Istres-Le Tubí©,France,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Saint-Etienne-Bouthí©on,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Cannes-Mandelieu,France,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lyon-Bron,France,18.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Chí¢teauroux-Dí©ols,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Grenoble-IsíÂre,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Annecy-Meythet,France,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Lyon-Saint-Exupí©ry,France,173.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Annemasse,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Clermont-Ferrand-Auvergne,France,25.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Chambí©ry-Aix-les-Bains,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Ajaccio-Napolí©on-Bonaparte,France,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Figari-Sud Corse,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Calvi-Sainte-Catherine,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bastia-Poretta,France,17.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Angers-Marcí©,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Metz-Nancy-Lorraine,France,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,DíÇle-Tavaux,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Rodez-Marcillac,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Biarritz-Bayonne-Anglet,France,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Tarbes-Lourdes Pyrí©ní©es,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Pau-Pyrí©ní©es,France,14.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Toulouse-Blagnac,France,146.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Limoges-Bellegarde,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Poitiers-Biard,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,La Rochelle-Ile de Rí©,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bergerac-RoumaniíÂre,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bordeaux-Mí©rignac,France,116.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Agen-La Garenne,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Albert-Bray,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Stockholm/ Bromma,Sweden,92.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Stockholm/ Arlanda,Sweden,360.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Rotterdam,Netherlands,42.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Groningen,Netherlands,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Maastricht-Aachen,Netherlands,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Amsterdam/ Schiphol,Netherlands,684.00,618.00,44.00,12.00,0.00,0.00,0.00
2016,4.00,APR,London/ Stansted,United Kingdom,252.00,859.00,46.00,27.00,0.00,0.00,859.00
2016,4.00,APR,Edinburgh,United Kingdom,187.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Glasgow,United Kingdom,137.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Aberdeen,United Kingdom,90.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,East Midlands,United Kingdom,105.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ Heathrow,United Kingdom,675.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Farnborough,United Kingdom,28.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ City,United Kingdom,142.00,632.00,32.00,21.00,0.00,0.00,632.00
2016,4.00,APR,London/ Gatwick,United Kingdom,397.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Biggin Hill,United Kingdom,12.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Southampton,United Kingdom,60.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,London/ Luton,United Kingdom,194.00,1016.00,39.00,32.00,0.00,0.00,1016.00
2016,4.00,APR,Manchester,United Kingdom,271.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Birmingham,United Kingdom,159.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Londonderry/Eglinton,United Kingdom,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Belfast/City Airport,United Kingdom,69.00,176.00,7.00,6.00,0.00,0.00,0.00
2016,4.00,APR,Belfast/Aldergrove,United Kingdom,72.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Bremen,Germany,51.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Hanover,Germany,90.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Berlin/ Tegel,Germany,297.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Stuttgart,Germany,183.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Saarbruecken,Germany,12.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Leipzig-Halle,Germany,97.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Nuremberg,Germany,71.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Munich,Germany,584.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,4.00,APR,Dusseldorf,Germany,328.00,0.00,0.00,0.00,0.00,0.00,0.00
